country_code,area_code,type,status,station_no,name_tw,district_tw,address_tw,name_en,district_en,address_en,name_cn,district_cn,address_cn,parking_spaces,available_spaces,available_spaces_detail,empty_spaces,forbidden_spaces,lat,lng,img,updated_at,time00,00,2,1,500103054,重慶長安路口,大同區,長安西路244號(重慶路側),Chongqing Rd. & Chang'an Rd. Intersection,Datong Dist,No. 244, Chang'an W. Rd. (Sec. 1, Chongqing N. Rd.),,,,15,9,{'yb1': 0, 'yb2': 9, 'eyb': 0},6,0,25.0515,121.51398,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:25:12
00,00,2,1,500105064,敦南山林,文山區,木柵路四段159巷16弄(社區出入口對側),Dunnan Forest,Wenshan Dist,Aly. 16, Ln. 159, Sec. 4, Muzha Rd.,,,,14,4,{'yb1': 0, 'yb2': 4, 'eyb': 0},10,0,25.00264,121.5768,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-15 16:22:10
00,00,2,1,500105065,辛亥路五段73巷口,文山區,辛亥路五段75-1號前人行道,Ln. 73, Sec. 5, Xinhai Rd.,Wenshan Dist,No. 75-1, Sec. 5, Xinhai Rd.,,,,13,8,{'yb1': 0, 'yb2': 8, 'eyb': 0},5,0,24.99811,121.55307,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 19:12:38
00,01,2,1,500608145,舊社公園(北屯路439-17巷),北屯區,北屯路439-17巷/松竹路二段67巷59弄口,Jiushe Park (Beitun Rd. Ln. 439-17),Beitun Dist,Ln. 439-17, Beitun Rd. & Aly. 59, Ln. 67, Sec. 2, Songzhu Rd. Intersection,,,,12,7,{'yb1': 0, 'yb2': 7, 'eyb': 0},5,0,24.18091,120.69929,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:05:12
00,01,2,1,500605066,五義街崇德路口,北區,五義街/崇德路一段口(西南側),Wuyi St. / Chongde Rd.,North Dist,Wuyi St. & Sec. 1, Chongde Rd. Intersection (Southwest),,,,12,8,{'yb1': 0, 'yb2': 8, 'eyb': 0},4,0,24.15589,120.68538,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:55:38
00,01,2,1,500616018,大智民安路口(南側),梧棲區,大智路一段731號(西側),Dazhi Rd. / Min'an Rd. (South),Wuqi Dist,No.731, Sec. 1, Dazhi Rd. (West),,,,14,7,{'yb1': 0, 'yb2': 7, 'eyb': 0},7,0,24.254967,120.546004,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-15 19:06:16
00,01,2,1,500616017,大智民安路口(北側),梧棲區,大智路一段/大智路一段832巷口(西側),Dazhi Rd. / Min'an Rd. (North),Wuqi Dist,Sec. 1, Dazhi Rd. & Ln. 832, Sec. 1, Dazhi Rd. Intersection (West),,,,15,3,{'yb1': 0, 'yb2': 3, 'eyb': 0},12,0,24.255996,120.54444,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-15 13:23:37
00,01,2,1,500612039,牛埔仔運動公園(民權一街),清水區,民權一街178-17號(西北側),Niupuzi Sports Park (Minquan 1st St.),Qingshui Dist,No.178-17, Minquan 1st St. (Northwest),,,,15,9,{'yb1': 0, 'yb2': 9, 'eyb': 0},6,0,24.26456,120.553838,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 18:06:12
00,00,2,1,500109072,致遠新村,北投區,秀山路26號(懷遠新村社區入口南側),Zhiyuan New Village,Beitou Dist,No. 26, Xiushan Rd.,,,,15,7,{'yb1': 0, 'yb2': 7, 'eyb': 0},8,0,25.14319,121.49093,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 18:34:11
00,00,2,1,500109073,北投公園露天溫泉,北投區,中山路6號西側(北投溪木道西側),Beitou Public Hotspring,Beitou Dist,No. 6, Zhongshan Rd.,,,,15,4,{'yb1': 0, 'yb2': 4, 'eyb': 0},11,0,25.13684,121.50792,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 16:34:38
00,00,2,1,500101176,芳蘭山莊,大安區,基隆路三段155巷148號,Fanglan,Daan Dist.,No. 148, Ln. 155, Sec. 3, Keelung Rd.,,,,16,6,{'yb1': 0, 'yb2': 6, 'eyb': 0},10,0,25.01223,121.54788,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:16:11
00,05,2,1,500233033,中山一和平路口,蘆洲區,中山一路293號(前),Zhongshan 1St Heping Rd. Intersection,Luzhou Dist,No. 293, Zhongshan 1st Rd.,,,,18,3,{'yb1': 0, 'yb2': 3, 'eyb': 0},15,0,25.07919,121.47162,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 19:27:38
00,01,2,1,500608144,崇德北平路口(西南側),北屯區,崇德路二段/北平路三段口(西南側),Chongde Rd. / Beiping Rd. (Southwest),Beitun Dist,Sec. 2, Chongde Rd. & Sec. 3, Beiping Rd. Intersection (Southwest),,,,11,7,{'yb1': 0, 'yb2': 7, 'eyb': 0},4,0,24.170702,120.685231,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:17:38
00,01,2,1,500608148,環中東軍福十八路口,北屯區,環中東路二段/軍福十八路口(西北側),Huanzhong E. Rd. / Junfu 18th Rd.,Beitun Dist,Sec. 2, Huanzhong E. Rd. & Junfu 18th Rd. Intersection (Northwest),,,,15,6,{'yb1': 0, 'yb2': 6, 'eyb': 0},9,0,24.17833,120.72099,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:17:38
00,01,2,1,500604076,有恆街114巷口,南區,有恆街114巷/忠孝路57巷口,Ln. 114 Youheng St.,South Dist,Ln. 114, Youheng St. & Ln. 57, Zhongxiao Rd. Intersection,,,,15,6,{'yb1': 0, 'yb2': 6, 'eyb': 0},9,0,24.12847,120.67638,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-15 18:13:11
00,01,2,1,500603072,柳川東自治街口,西區,柳川東路二段/自治街口(西南側),Liuchuan E. Rd. / Zizhi St.,West Dist,Sec. 2, Liuchuan E. Rd. & Zizhi St. Intersection (Southwest),,,,15,5,{'yb1': 0, 'yb2': 5, 'eyb': 0},10,0,24.138997,120.670262,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:30:30
00,01,2,1,500606155,中山國中,西屯區,寧夏路198號(對側人行道),Chung Shan Junior High School,Xitun Dist,No.198, Ningxia Rd. (Opposite),,,,20,4,{'yb1': 0, 'yb2': 4, 'eyb': 0},16,0,24.16794,120.66064,/images/station/default.jpg,2022-05-16 20:36:10,2022-05-16 17:51:12
